series_id,source,category,category_name,country_iso2,variable_name,dataset,key,filters_json,unit_measure_filter,frequency,start_period
LT_FIN_DEP_003,ecb,7,Financial,LT,MFI Deposit liabilities – From households (S.14+S.15),BSI,M.LT.N.A.L20.A.1.U6.2250.Z01.E,,,M,2003-01
LU_FIN_DEP_003,ecb,7,Financial,LU,MFI Deposit liabilities – From households (S.14+S.15),BSI,M.LU.N.A.L20.A.1.U6.2250.Z01.E,,,M,2003-01
LV_FIN_DEP_003,ecb,7,Financial,LV,MFI Deposit liabilities – From households (S.14+S.15),BSI,M.LV.N.A.L20.A.1.U6.2250.Z01.E,,,M,2003-01
MT_FIN_DEP_003,ecb,7,Financial,MT,MFI Deposit liabilities – From households (S.14+S.15),BSI,M.MT.N.A.L20.A.1.U6.2250.Z01.E,,,M,2003-01
NL_FIN_DEP_003,ecb,7,Financial,NL,MFI Deposit liabilities – From households (S.14+S.15),BSI,M.NL.N.A.L20.A.1.U6.2250.Z01.E,,,M,2003-01
PT_FIN_DEP_003,ecb,7,Financial,PT,MFI Deposit liabilities – From households (S.14+S.15),BSI,M.PT.N.A.L20.A.1.U6.2250.Z01.E,,,M,2003-01
SI_FIN_DEP_003,ecb,7,Financial,SI,MFI Deposit liabilities – From households (S.14+S.15),BSI,M.SI.N.A.L20.A.1.U6.2250.Z01.E,,,M,2003-01
SK_FIN_DEP_003,ecb,7,Financial,SK,MFI Deposit liabilities – From households (S.14+S.15),BSI,M.SK.N.A.L20.A.1.U6.2250.Z01.E,,,M,2003-01
AT_FIN_DSH_001,ecb,7,Financial,AT,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.AT.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
BE_FIN_DSH_001,ecb,7,Financial,BE,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.BE.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
CY_FIN_DSH_001,ecb,7,Financial,CY,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.CY.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
DE_FIN_DSH_001,ecb,7,Financial,DE,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.DE.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
EE_FIN_DSH_001,ecb,7,Financial,EE,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.EE.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
ES_FIN_DSH_001,ecb,7,Financial,ES,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.ES.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
FI_FIN_DSH_001,ecb,7,Financial,FI,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.FI.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
FR_FIN_DSH_001,ecb,7,Financial,FR,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.FR.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
GR_FIN_DSH_001,ecb,7,Financial,GR,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.GR.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
IE_FIN_DSH_001,ecb,7,Financial,IE,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.IE.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
IT_FIN_DSH_001,ecb,7,Financial,IT,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.IT.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
LT_FIN_DSH_001,ecb,7,Financial,LT,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.LT.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
LU_FIN_DSH_001,ecb,7,Financial,LU,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.LU.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
LV_FIN_DSH_001,ecb,7,Financial,LV,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.LV.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
MT_FIN_DSH_001,ecb,7,Financial,MT,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.MT.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
NL_FIN_DSH_001,ecb,7,Financial,NL,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.NL.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
PT_FIN_DSH_001,ecb,7,Financial,PT,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.PT.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
SI_FIN_DSH_001,ecb,7,Financial,SI,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.SI.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
SK_FIN_DSH_001,ecb,7,Financial,SK,MFI Debt securities held – Non-MFIs excl. general government,BSI,M.SK.N.A.A30.A.1.U6.2200.Z01.E,,,M,2003-01
AT_FIN_DSH_002,ecb,7,Financial,AT,MFI Debt securities held – MFIs (S.12),BSI,M.AT.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
BE_FIN_DSH_002,ecb,7,Financial,BE,MFI Debt securities held – MFIs (S.12),BSI,M.BE.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
CY_FIN_DSH_002,ecb,7,Financial,CY,MFI Debt securities held – MFIs (S.12),BSI,M.CY.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
DE_FIN_DSH_002,ecb,7,Financial,DE,MFI Debt securities held – MFIs (S.12),BSI,M.DE.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
EE_FIN_DSH_002,ecb,7,Financial,EE,MFI Debt securities held – MFIs (S.12),BSI,M.EE.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
ES_FIN_DSH_002,ecb,7,Financial,ES,MFI Debt securities held – MFIs (S.12),BSI,M.ES.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
FI_FIN_DSH_002,ecb,7,Financial,FI,MFI Debt securities held – MFIs (S.12),BSI,M.FI.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
FR_FIN_DSH_002,ecb,7,Financial,FR,MFI Debt securities held – MFIs (S.12),BSI,M.FR.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
GR_FIN_DSH_002,ecb,7,Financial,GR,MFI Debt securities held – MFIs (S.12),BSI,M.GR.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
IE_FIN_DSH_002,ecb,7,Financial,IE,MFI Debt securities held – MFIs (S.12),BSI,M.IE.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
IT_FIN_DSH_002,ecb,7,Financial,IT,MFI Debt securities held – MFIs (S.12),BSI,M.IT.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
LT_FIN_DSH_002,ecb,7,Financial,LT,MFI Debt securities held – MFIs (S.12),BSI,M.LT.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
LU_FIN_DSH_002,ecb,7,Financial,LU,MFI Debt securities held – MFIs (S.12),BSI,M.LU.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
LV_FIN_DSH_002,ecb,7,Financial,LV,MFI Debt securities held – MFIs (S.12),BSI,M.LV.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
MT_FIN_DSH_002,ecb,7,Financial,MT,MFI Debt securities held – MFIs (S.12),BSI,M.MT.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
NL_FIN_DSH_002,ecb,7,Financial,NL,MFI Debt securities held – MFIs (S.12),BSI,M.NL.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
PT_FIN_DSH_002,ecb,7,Financial,PT,MFI Debt securities held – MFIs (S.12),BSI,M.PT.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
SI_FIN_DSH_002,ecb,7,Financial,SI,MFI Debt securities held – MFIs (S.12),BSI,M.SI.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
SK_FIN_DSH_002,ecb,7,Financial,SK,MFI Debt securities held – MFIs (S.12),BSI,M.SK.N.A.A30.A.1.U6.1000.Z01.E,,,M,2003-01
AT_FIN_DSH_003,ecb,7,Financial,AT,MFI Debt securities held – General government (S.13),BSI,M.AT.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
BE_FIN_DSH_003,ecb,7,Financial,BE,MFI Debt securities held – General government (S.13),BSI,M.BE.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
CY_FIN_DSH_003,ecb,7,Financial,CY,MFI Debt securities held – General government (S.13),BSI,M.CY.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
DE_FIN_DSH_003,ecb,7,Financial,DE,MFI Debt securities held – General government (S.13),BSI,M.DE.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
EE_FIN_DSH_003,ecb,7,Financial,EE,MFI Debt securities held – General government (S.13),BSI,M.EE.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
ES_FIN_DSH_003,ecb,7,Financial,ES,MFI Debt securities held – General government (S.13),BSI,M.ES.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
FI_FIN_DSH_003,ecb,7,Financial,FI,MFI Debt securities held – General government (S.13),BSI,M.FI.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
FR_FIN_DSH_003,ecb,7,Financial,FR,MFI Debt securities held – General government (S.13),BSI,M.FR.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
GR_FIN_DSH_003,ecb,7,Financial,GR,MFI Debt securities held – General government (S.13),BSI,M.GR.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
IE_FIN_DSH_003,ecb,7,Financial,IE,MFI Debt securities held – General government (S.13),BSI,M.IE.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
IT_FIN_DSH_003,ecb,7,Financial,IT,MFI Debt securities held – General government (S.13),BSI,M.IT.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
LT_FIN_DSH_003,ecb,7,Financial,LT,MFI Debt securities held – General government (S.13),BSI,M.LT.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
LU_FIN_DSH_003,ecb,7,Financial,LU,MFI Debt securities held – General government (S.13),BSI,M.LU.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
LV_FIN_DSH_003,ecb,7,Financial,LV,MFI Debt securities held – General government (S.13),BSI,M.LV.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
MT_FIN_DSH_003,ecb,7,Financial,MT,MFI Debt securities held – General government (S.13),BSI,M.MT.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
NL_FIN_DSH_003,ecb,7,Financial,NL,MFI Debt securities held – General government (S.13),BSI,M.NL.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
PT_FIN_DSH_003,ecb,7,Financial,PT,MFI Debt securities held – General government (S.13),BSI,M.PT.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
SI_FIN_DSH_003,ecb,7,Financial,SI,MFI Debt securities held – General government (S.13),BSI,M.SI.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
SK_FIN_DSH_003,ecb,7,Financial,SK,MFI Debt securities held – General government (S.13),BSI,M.SK.N.A.A30.A.1.U6.2100.Z01.E,,,M,2003-01
U2_MON_001,ecb,8,EA_Financial,U2,M1 – Index of Notional Stocks (SA+WDA),BSI,M.U2.Y.V.M10.X.I.U2.2300.Z01.E,,,M,2003-01
U2_MON_002,ecb,8,EA_Financial,U2,M3 – Index of Notional Stocks (SA+WDA),BSI,M.U2.Y.V.M30.X.I.U2.2300.Z01.E,,,M,2003-01
U2_MON_003,ecb,8,EA_Financial,U2,Currency in circulation – Index of Notional Stocks (SA+WDA),BSI,M.U2.Y.V.L10.X.I.U2.2300.Z01.E,,,M,2003-01
AT_FIN_MIR_LEN_001,ecb,7,Financial,AT,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.AT.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
BE_FIN_MIR_LEN_001,ecb,7,Financial,BE,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.BE.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
CY_FIN_MIR_LEN_001,ecb,7,Financial,CY,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.CY.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
DE_FIN_MIR_LEN_001,ecb,7,Financial,DE,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.DE.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
EE_FIN_MIR_LEN_001,ecb,7,Financial,EE,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.EE.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
ES_FIN_MIR_LEN_001,ecb,7,Financial,ES,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.ES.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
FI_FIN_MIR_LEN_001,ecb,7,Financial,FI,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.FI.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
FR_FIN_MIR_LEN_001,ecb,7,Financial,FR,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.FR.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
GR_FIN_MIR_LEN_001,ecb,7,Financial,GR,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.GR.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
IE_FIN_MIR_LEN_001,ecb,7,Financial,IE,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.IE.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
IT_FIN_MIR_LEN_001,ecb,7,Financial,IT,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.IT.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
LT_FIN_MIR_LEN_001,ecb,7,Financial,LT,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.LT.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
LU_FIN_MIR_LEN_001,ecb,7,Financial,LU,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.LU.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
LV_FIN_MIR_LEN_001,ecb,7,Financial,LV,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.LV.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
MT_FIN_MIR_LEN_001,ecb,7,Financial,MT,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.MT.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
NL_FIN_MIR_LEN_001,ecb,7,Financial,NL,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.NL.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
PT_FIN_MIR_LEN_001,ecb,7,Financial,PT,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.PT.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
SI_FIN_MIR_LEN_001,ecb,7,Financial,SI,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.SI.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
SK_FIN_MIR_LEN_001,ecb,7,Financial,SK,"MIR – Lending for house purchase, total maturity (new business)",MIR,M.SK.B.A2C.A.R.A.2250.EUR.N,,,M,2003-01
AT_FIN_MIR_LEN_002,ecb,7,Financial,AT,"MIR – Other lending, households excl. revolving (new business)",MIR,M.AT.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
BE_FIN_MIR_LEN_002,ecb,7,Financial,BE,"MIR – Other lending, households excl. revolving (new business)",MIR,M.BE.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
CY_FIN_MIR_LEN_002,ecb,7,Financial,CY,"MIR – Other lending, households excl. revolving (new business)",MIR,M.CY.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
DE_FIN_MIR_LEN_002,ecb,7,Financial,DE,"MIR – Other lending, households excl. revolving (new business)",MIR,M.DE.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
EE_FIN_MIR_LEN_002,ecb,7,Financial,EE,"MIR – Other lending, households excl. revolving (new business)",MIR,M.EE.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
ES_FIN_MIR_LEN_002,ecb,7,Financial,ES,"MIR – Other lending, households excl. revolving (new business)",MIR,M.ES.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
FI_FIN_MIR_LEN_002,ecb,7,Financial,FI,"MIR – Other lending, households excl. revolving (new business)",MIR,M.FI.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
FR_FIN_MIR_LEN_002,ecb,7,Financial,FR,"MIR – Other lending, households excl. revolving (new business)",MIR,M.FR.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
GR_FIN_MIR_LEN_002,ecb,7,Financial,GR,"MIR – Other lending, households excl. revolving (new business)",MIR,M.GR.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
IE_FIN_MIR_LEN_002,ecb,7,Financial,IE,"MIR – Other lending, households excl. revolving (new business)",MIR,M.IE.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
IT_FIN_MIR_LEN_002,ecb,7,Financial,IT,"MIR – Other lending, households excl. revolving (new business)",MIR,M.IT.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
LT_FIN_MIR_LEN_002,ecb,7,Financial,LT,"MIR – Other lending, households excl. revolving (new business)",MIR,M.LT.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
LU_FIN_MIR_LEN_002,ecb,7,Financial,LU,"MIR – Other lending, households excl. revolving (new business)",MIR,M.LU.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
LV_FIN_MIR_LEN_002,ecb,7,Financial,LV,"MIR – Other lending, households excl. revolving (new business)",MIR,M.LV.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
MT_FIN_MIR_LEN_002,ecb,7,Financial,MT,"MIR – Other lending, households excl. revolving (new business)",MIR,M.MT.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
NL_FIN_MIR_LEN_002,ecb,7,Financial,NL,"MIR – Other lending, households excl. revolving (new business)",MIR,M.NL.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
PT_FIN_MIR_LEN_002,ecb,7,Financial,PT,"MIR – Other lending, households excl. revolving (new business)",MIR,M.PT.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
SI_FIN_MIR_LEN_002,ecb,7,Financial,SI,"MIR – Other lending, households excl. revolving (new business)",MIR,M.SI.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
SK_FIN_MIR_LEN_002,ecb,7,Financial,SK,"MIR – Other lending, households excl. revolving (new business)",MIR,M.SK.B.A2D.A.R.A.2250.EUR.N,,,M,2003-01
AT_FIN_MIR_LEN_003,ecb,7,Financial,AT,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.AT.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
BE_FIN_MIR_LEN_003,ecb,7,Financial,BE,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.BE.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
CY_FIN_MIR_LEN_003,ecb,7,Financial,CY,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.CY.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
DE_FIN_MIR_LEN_003,ecb,7,Financial,DE,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.DE.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
EE_FIN_MIR_LEN_003,ecb,7,Financial,EE,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.EE.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
ES_FIN_MIR_LEN_003,ecb,7,Financial,ES,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.ES.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
FI_FIN_MIR_LEN_003,ecb,7,Financial,FI,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.FI.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
FR_FIN_MIR_LEN_003,ecb,7,Financial,FR,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.FR.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
GR_FIN_MIR_LEN_003,ecb,7,Financial,GR,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.GR.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
IE_FIN_MIR_LEN_003,ecb,7,Financial,IE,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.IE.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
IT_FIN_MIR_LEN_003,ecb,7,Financial,IT,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.IT.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
LT_FIN_MIR_LEN_003,ecb,7,Financial,LT,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.LT.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
LU_FIN_MIR_LEN_003,ecb,7,Financial,LU,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.LU.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
LV_FIN_MIR_LEN_003,ecb,7,Financial,LV,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.LV.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
MT_FIN_MIR_LEN_003,ecb,7,Financial,MT,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.MT.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
NL_FIN_MIR_LEN_003,ecb,7,Financial,NL,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.NL.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
PT_FIN_MIR_LEN_003,ecb,7,Financial,PT,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.PT.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
SI_FIN_MIR_LEN_003,ecb,7,Financial,SI,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.SI.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
SK_FIN_MIR_LEN_003,ecb,7,Financial,SK,"MIR – Cost-of-borrowing loans, up to 1 year, NFC+HH (new business)",MIR,M.SK.B.A2J.FM.R.A.2230.EUR.N,,,M,2003-01
AT_FIN_MIR_LEN_004,ecb,7,Financial,AT,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.AT.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
BE_FIN_MIR_LEN_004,ecb,7,Financial,BE,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.BE.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
CY_FIN_MIR_LEN_004,ecb,7,Financial,CY,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.CY.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
DE_FIN_MIR_LEN_004,ecb,7,Financial,DE,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.DE.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
EE_FIN_MIR_LEN_004,ecb,7,Financial,EE,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.EE.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
ES_FIN_MIR_LEN_004,ecb,7,Financial,ES,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.ES.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
FI_FIN_MIR_LEN_004,ecb,7,Financial,FI,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.FI.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
FR_FIN_MIR_LEN_004,ecb,7,Financial,FR,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.FR.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
GR_FIN_MIR_LEN_004,ecb,7,Financial,GR,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.GR.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
IE_FIN_MIR_LEN_004,ecb,7,Financial,IE,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.IE.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
IT_FIN_MIR_LEN_004,ecb,7,Financial,IT,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.IT.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
LT_FIN_MIR_LEN_004,ecb,7,Financial,LT,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.LT.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
LU_FIN_MIR_LEN_004,ecb,7,Financial,LU,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.LU.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
LV_FIN_MIR_LEN_004,ecb,7,Financial,LV,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.LV.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
MT_FIN_MIR_LEN_004,ecb,7,Financial,MT,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.MT.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
NL_FIN_MIR_LEN_004,ecb,7,Financial,NL,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.NL.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
PT_FIN_MIR_LEN_004,ecb,7,Financial,PT,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.PT.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
SI_FIN_MIR_LEN_004,ecb,7,Financial,SI,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.SI.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
SK_FIN_MIR_LEN_004,ecb,7,Financial,SK,"MIR – Cost-of-borrowing loans, over 1 year, NFC+HH (new business)",MIR,M.SK.B.A2J.KM.R.A.2230.EUR.N,,,M,2003-01
AT_FIN_MIR_DEP_001,ecb,7,Financial,AT,"MIR – Deposit rate, total new business (S.11+S.14+S.15)",MIR,M.AT.B.L22.A.R.A.2230.EUR.N,,,M,2003-01
BE_FIN_MIR_DEP_001,ecb,7,Financial,BE,"MIR – Deposit rate, total new business (S.11+S.14+S.15)",MIR,M.BE.B.L22.A.R.A.2230.EUR.N,,,M,2003-01
CY_FIN_MIR_DEP_001,ecb,7,Financial,CY,"MIR – Deposit rate, total new business (S.11+S.14+S.15)",MIR,M.CY.B.L22.A.R.A.2230.EUR.N,,,M,2003-01
DE_FIN_MIR_DEP_001,ecb,7,Financial,DE,"MIR – Deposit rate, total new business (S.11+S.14+S.15)",MIR,M.DE.B.L22.A.R.A.2230.EUR.N,,,M,2003-01
EE_FIN_MIR_DEP_001,ecb,7,Financial,EE,"MIR – Deposit rate, total new business (S.11+S.14+S.15)",MIR,M.EE.B.L22.A.R.A.2230.EUR.N,,,M,2003-01
